node_id,name,ytag,pdu,backplane,type,parent,status,site,property,serialno,model,ponumber,locroom,locrow,locarea,loccage,locrack,locside,locshelf,racksize,console,cport,bootbox,bport,bmodule,bplug,bootbox2,bport2,bmodule2,bplug2,netswitch (Manual),sport (Manual) (Auto-discovered),netswitch (Auto-discovered),sport (Auto-discovered),vlan,mac,manufacturer,osname,bornondate,atime,c_time,m_time,notes,validation_status,procurement_ticket
237444,q1.grp.sp2.yahoo.com,230363,,1-prd,host,cabinet-3-a6-34.ops.sp2.yahoo.com,active,sp2,groups|US,SPIOY0217705068,G20V,,3,6,A,0,34,a,16,1,konsole1-3-a6-34.ops.sp2.yahoo.com,30016,konsole1-3-a6-34.ops.sp2.yahoo.com,30047,0,15,,0,0,,rsw4-1-prd.sp2.yahoo.com,16,rsw4-1-prd.sp2.yahoo.com,Gi1/16,120,00:30:48:90:22:84|00:30:48:90:22:85,SuperMicro,Linux,1186769786,1232662394,2007-08-10 11:16:26,2009-01-22 14:13:14,,validated hosts,
251508,q2.grp.ac4.yahoo.com,231829,,n,host,,active,ac4,groups|US,n/a,8G25Y,,2,1,A,0,7,a,22,1,konsole2a-1-7.ac4.yahoo.com,30022,konsole2a-1-7.ac4.yahoo.com,30045,0,15,,0,0,,c4948-n32.ac4.yahoo.com,22,c4948-n32.ac4.yahoo.com,Gi1/22,124,00:30:48:90:47:A6,SuperMicro,Linux,1190833922,1235541570,2007-09-26 12:12:02,2009-02-24 21:59:30,,validated hosts,
237448,q2.grp.sp2.yahoo.com,230284,,1-prd,host,cabinet-3-a7-03.ops.sp2.yahoo.com,active,sp2,groups|US,SPIOY0217705062,G20V,,3,7,A,0,3,a,17,1,konsole1-3-a7-03.ops.sp2.yahoo.com,30017,konsole1-3-a7-03.ops.sp2.yahoo.com,30046,0,14,,0,0,,,17,rsw3-1-prd.sp2.yahoo.com,Gi1/17,120,00:30:48:90:1e:08|00:30:48:90:1e:09,SuperMicro,Linux,1186769787,1232662394,2007-08-10 11:16:27,2009-01-22 14:13:14,,validated hosts,
386255,qa1.grp.corp.sp2.yahoo.com,1037345,,1-gci,host,cabinet-1-a6-07.ops.sp2.yahoo.com,active,corp-sp2,groups|US,CC3CJF1,PowerEdge 1950,,0,6,A,0,7,a,6,1,konsole1-1-a6-07.ops.sp2.yahoo.com,30006,konsole1-1-a6-07.ops.sp2.yahoo.com,30046,,18,,,,,rsw2-1-gci.corp.sp2.yahoo.com,6,rsw2-1-gci.corp.sp2.yahoo.com,Gi1/6,201,00:19:b9:f1:40:76,Dell Computer Corporation,Linux,1224901985,1237576925,2008-10-24 19:33:05,2009-03-20 12:22:05,,validated hosts,
392365,qc1.grp.ac4.yahoo.com,410405,,2-prd,host,,active,ac4,groups|US,SPIOY1418612585,8G25Y,,3,1,B,0,5,a,24,1,konsole3b-1-5.ac4.yahoo.com,30024,konsole3b-1-5.ac4.yahoo.com,30045,,10,,,,,rsw29-2-prd.ac4.yahoo.com,24,rsw29-2-prd.ac4.yahoo.com,Gi1/24,124,00:30:48:67:c7:8e,SuperMicro,Linux,1225881725,1240428639,2008-11-05 02:42:05,2009-04-22 12:30:39,,validated hosts,
386319,qc1.grp.sp2.yahoo.com,410628,,1-prd,host,cabinet-3-a6-15.ops.sp2.yahoo.com,active,sp2,groups|US,SPIOY1418612519,8G25Y,,0,6,A,0,15,a,24,1,konsole1-3-a6-15.ops.sp2.yahoo.com,24,konsole1-3-a6-15.ops.sp2.yahoo.com,30046,,10,,,,,rsw19-1-prd.sp2.yahoo.com,24,rsw19-1-prd.sp2.yahoo.com,Gi1/24,120,00:30:48:67:A3:56|00:30:48:67:A3:57,SuperMicro,Linux,1224924911,1232662441,2008-10-25 01:55:11,2009-01-22 14:14:01,,validated hosts,
386320,qc2.grp.sp2.yahoo.com,410627,,1-prd,host,cabinet-3-a6-15.ops.sp2.yahoo.com,active,sp2,groups|US,SPIOY1418612521,8G25Y,,0,6,A,0,15,a,25,1,konsole1-3-a6-15.ops.sp2.yahoo.com,25,konsole1-3-a6-15.ops.sp2.yahoo.com,30047,,10,,,,,rsw19-1-prd.sp2.yahoo.com,25,rsw19-1-prd.sp2.yahoo.com,Gi1/25,120,00:30:48:67:C7:07,SuperMicro,Linux,1224924911,1232662441,2008-10-25 01:55:11,2009-01-22 14:14:01,,validated hosts,
467305,qc3.grp.ac4.yahoo.com,496355,,2-prd,host,,active,ac4,groups|US,MXQ84205AG,SE1101,,3,8,A,0,10,a,26,1,konsole3a-8-10.ac4.yahoo.com,30026,konsole3a-8-10.ac4.yahoo.com,30045,,8,,,,,rsw44-2-prd.ac4.yahoo.com,26,rsw44-2-prd.ac4.yahoo.com,Gi1/26,124,00:23:7D:06:93:63,HP,Linux,1238630421,1239442835,2009-04-01 17:00:21,2009-04-11 02:40:35,,validated hosts,1-891860231
467299,qc3.grp.sp2.yahoo.com,495921,,1-prd,host,cabinet-3-a14-10.ops.sp2.yahoo.com,active,sp2,groups|US,MXQ84204Z3,SE1101,,3,14,A,0,10,a,25,1,konsole1-3-a14-10.ops.sp2.yahoo.com,30025,konsole1-3-a14-10.ops.sp2.yahoo.com,30046,,9,,,,,rsw71-1-prd.sp2.yahoo.com,25,rsw71-1-prd.sp2.yahoo.com,Gi1/25,124,00:22:64:CC:AA:1F,HP,Linux,1238630405,1240260182,2009-04-01 17:00:05,2009-04-20 13:43:02,,validated hosts,|1-891860231
467306,qc4.grp.ac4.yahoo.com,495778,,2-prd,host,,active,ac4,groups|US,MXQ842073U,SE1101,,3,8,A,0,10,a,27,1,konsole3a-8-10.ac4.yahoo.com,30027,konsole3a-8-10.ac4.yahoo.com,30046,,8,,,,,rsw44-2-prd.ac4.yahoo.com,27,rsw44-2-prd.ac4.yahoo.com,Gi1/27,124,00:23:7D:06:63:1D,HP,Linux,1238630424,1239442836,2009-04-01 17:00:24,2009-04-11 02:40:36,,validated hosts,1-891860231
467300,qc4.grp.sp2.yahoo.com,496302,,,host,cabinet-3-a14-16.ops.sp2.yahoo.com,active,sp2,groups|US,MXQ842058D,SE1101,,3,14,A,0,16,a,18,1,konsole1-3-a14-16.ops.sp2.yahoo.com,30018,konsole1-3-a14-16.ops.sp2.yahoo.com,30047,,13,,,,,rsw63-1-prd.sp2.yahoo.com,18,,,,00:23:7D:06:34:87,HP,Linux,1238630408,1239375314,2009-04-01 17:00:08,2009-04-10 07:55:14,,validated hosts,|1-891860231
467307,qc5.grp.ac4.yahoo.com,495934,,2-prd,host,,active,ac4,groups|US,MXQ8420500,SE1101,,3,8,A,0,10,a,28,1,konsole3a-8-10.ac4.yahoo.com,30028,konsole3a-8-10.ac4.yahoo.com,30045,,7,,,,,rsw44-2-prd.ac4.yahoo.com,28,rsw44-2-prd.ac4.yahoo.com,Gi1/28,124,00:23:7D:06:70:AB,HP,Linux,1238630433,1239442837,2009-04-01 17:00:33,2009-04-11 02:40:37,,validated hosts,1-891860231
467301,qc5.grp.sp2.yahoo.com,495922,,1-prd,host,cabinet-3-a14-10.ops.sp2.yahoo.com,active,sp2,groups|US,MXQ84204Z7,SE1101,,3,14,A,0,10,a,26,1,konsole1-3-a14-10.ops.sp2.yahoo.com,30026,konsole1-3-a14-10.ops.sp2.yahoo.com,30047,,9,,,,,rsw71-1-prd.sp2.yahoo.com,26,rsw71-1-prd.sp2.yahoo.com,Gi1/26,124,00:22:64:CC:AA:27,HP,Linux,1238630411,1240260313,2009-04-01 17:00:11,2009-04-20 13:45:13,,validated hosts,|1-891860231
467308,qc6.grp.ac4.yahoo.com,495933,,2-prd,host,,active,ac4,groups|US,MXQ84204ZY,SE1101,,3,8,A,0,10,a,29,1,konsole3a-8-10.ac4.yahoo.com,30029,konsole3a-8-10.ac4.yahoo.com,30046,,7,,,,,rsw44-2-prd.ac4.yahoo.com,29,rsw44-2-prd.ac4.yahoo.com,Gi1/29,124,00:22:64:CC:AA:D1,HP,Linux,1238630435,1239442833,2009-04-01 17:00:35,2009-04-11 02:40:33,,validated hosts,1-891860231
467302,qc6.grp.sp2.yahoo.com,496323,,,host,cabinet-3-a14-16.ops.sp2.yahoo.com,active,sp2,groups|US,MXQ842059Z,SE1101,,3,14,A,0,16,a,19,1,konsole1-3-a14-16.ops.sp2.yahoo.com,30019,konsole1-3-a14-16.ops.sp2.yahoo.com,30046,,13,,,,,rsw63-1-prd.sp2.yahoo.com,19,,,,00:23:7D:06:93:61,HP,Linux,1238630414,1239375314,2009-04-01 17:00:14,2009-04-10 07:55:14,,validated hosts,|1-891860231
92753,qos.grp.mud.yahoo.com,37760,c13-b-17 19,c,host,cabinet-d14-11.ops.mud.yahoo.com,active,mud,groups|US,6j36kvj82014,ProLiant DL320 G2,,SOUTH,14,D,0,11,a,33,1,konsole1-d14-11.mud.yahoo.com,30038,konsole1-d14-11.mud.yahoo.com,30046,0,5,konsole.nonexistent,0,0,0,,0,c3560-c28.mud.yahoo.com,Gi0/33,120,00:0b:cd:ae:b5:c7,HP,FreeBSD,1128626755,1239228935,2005-10-06 12:25:55,2009-04-08 15:15:35,,validated hosts,
392363,qp1.grp.ac4.yahoo.com,410399,,2-prd,host,,active,ac4,groups|US,SPIOY1418612568,8G25Y,,3,1,B,0,5,a,22,1,konsole3b-1-5.ac4.yahoo.com,30022,konsole3b-1-5.ac4.yahoo.com,30045,,11,,,,,rsw29-2-prd.ac4.yahoo.com,22,rsw29-2-prd.ac4.yahoo.com,Gi1/22,124,00:30:48:67:c7:78,SuperMicro,Linux,1225881718,1240428663,2008-11-05 02:41:58,2009-04-22 12:31:03,,validated hosts,
386317,qp1.grp.sp2.yahoo.com,410624,,1-prd,host,cabinet-3-a6-15.ops.sp2.yahoo.com,active,sp2,groups|US,SPIOY1418612522,8G25Y,,0,6,A,0,15,a,22,1,konsole1-3-a6-15.ops.sp2.yahoo.com,22,konsole1-3-a6-15.ops.sp2.yahoo.com,30046,,11,,,,,rsw19-1-prd.sp2.yahoo.com,22,rsw19-1-prd.sp2.yahoo.com,Gi1/22,120,00:30:48:67:c7:51,SuperMicro,Linux,1224924910,1232662441,2008-10-25 01:55:10,2009-01-22 14:14:01,,validated hosts,
392364,qp2.grp.ac4.yahoo.com,410618,,2-prd,host,,active,ac4,groups|US,SPIOY1418612527,8G25Y,,3,1,B,0,5,a,23,1,konsole3b-1-5.ac4.yahoo.com,30023,konsole3b-1-5.ac4.yahoo.com,30046,,11,,,,,rsw29-2-prd.ac4.yahoo.com,23,rsw29-2-prd.ac4.yahoo.com,Gi1/23,124,00:30:48:67:c8:e6,SuperMicro,Linux,1225881722,1240428681,2008-11-05 02:42:02,2009-04-22 12:31:21,,validated hosts,
386318,qp2.grp.sp2.yahoo.com,410400,,1-prd,host,cabinet-3-a6-15.ops.sp2.yahoo.com,active,sp2,groups|US,SPIOY1418612569,8G25Y,,0,6,A,0,15,a,23,1,konsole1-3-a6-15.ops.sp2.yahoo.com,23,konsole1-3-a6-15.ops.sp2.yahoo.com,30047,,11,,,,,rsw19-1-prd.sp2.yahoo.com,23,rsw19-1-prd.sp2.yahoo.com,Gi1/23,120,00:30:48:67:C8:47,SuperMicro,Linux,1224924910,1232662441,2008-10-25 01:55:10,2009-01-22 14:14:01,,validated hosts,
467309,qp3.grp.ac4.yahoo.com,496144,,2-prd,host,,active,ac4,groups|US,MXQ8420542,SE1101,,3,8,A,0,10,a,24,1,konsole3a-8-10.ac4.yahoo.com,30024,konsole3a-8-10.ac4.yahoo.com,30045,,9,,,,,rsw44-2-prd.ac4.yahoo.com,24,rsw44-2-prd.ac4.yahoo.com,Gi1/24,124,00:23:7D:06:04:19,HP,Linux,1238630438,1239442834,2009-04-01 17:00:38,2009-04-11 02:40:34,,validated hosts,1-891860231
467303,qp3.grp.sp2.yahoo.com,496033,,,host,cabinet-3-a14-16.ops.sp2.yahoo.com,active,sp2,groups|US,MXQ84204ZK,SE1101,,3,14,A,0,16,a,17,1,konsole1-3-a14-16.ops.sp2.yahoo.com,30017,konsole1-3-a14-16.ops.sp2.yahoo.com,30046,,14,,,,,rsw63-1-prd.sp2.yahoo.com,17,,,,00:23:7D:06:53:61,HP,Linux,1238630416,1239375314,2009-04-01 17:00:16,2009-04-10 07:55:14,,validated hosts,|1-891860231
467310,qp4.grp.ac4.yahoo.com,495596,,2-prd,host,,active,ac4,groups|US,MXQ842073M,SE1101,,3,8,A,0,10,a,25,1,konsole3a-8-10.ac4.yahoo.com,30025,konsole3a-8-10.ac4.yahoo.com,30046,,9,,,,,rsw44-2-prd.ac4.yahoo.com,25,rsw44-2-prd.ac4.yahoo.com,Gi1/25,124,00:23:7D:06:83:F3,HP,Linux,1238630440,1239442816,2009-04-01 17:00:40,2009-04-11 02:40:16,,validated hosts,1-891860231
467304,qp4.grp.sp2.yahoo.com,495874,,1-prd,host,cabinet-3-a14-10.ops.sp2.yahoo.com,active,sp2,groups|US,MXQ84204WJ,SE1101,,3,14,A,0,10,a,24,1,konsole1-3-a14-10.ops.sp2.yahoo.com,30024,konsole1-3-a14-10.ops.sp2.yahoo.com,30046,,10,,,,,rsw71-1-prd.sp2.yahoo.com,24,rsw71-1-prd.sp2.yahoo.com,Gi1/24,124,00:23:7D:06:53:73,HP,Linux,1238630419,1240260268,2009-04-01 17:00:19,2009-04-20 13:44:28,,validated hosts,|1-891860231
197868,r1.grp.re1.yahoo.com,1020789,,a,host,,active,re1,groups|US,JP0TXB1,PowerEdge 2850,,0,10,A,7,25,a,13,1,konsole7-10-25.re1.yahoo.com,30013,konsole7-10-25.re1.yahoo.com,30045,0,19,,0,0,0,,0,c3560-a73.re1.yahoo.com,Gi0/13,27,00:18:8b:33:e7:50,Dell Computer Corporation,FreeBSD,1169862291,1232662404,2007-01-26 17:44:51,2009-01-22 14:13:24,,validated hosts,
104414,r1.grp.sp2.yahoo.com,330975,c15,1-prd,host,cabinet-3-a4-34.ops.sp2.yahoo.com,active,sp2,groups|US,BJWWY71,PowerEdge SC1425,,3,4,A,0,34,a,4,1,konsole1-3-a4-34.ops.sp2.yahoo.com,30004,konsole1-3-a4-34.ops.sp2.yahoo.com,30046,0,20,,0,0,0,rsw47-1-prd.sp2.yahoo.com,4,rsw47-1-prd.sp2.yahoo.com,Gi1/4,124,00:14:22:09:82:90,Dell Computer Corporation,FreeBSD,1134254010,1230722371,2005-12-10 14:33:30,2008-12-31 03:19:31,,validated hosts,1-713569161
68547,r11.grp.scd.yahoo.com,91659,,a,host,,active,scd,groups|US,EAB8MF6Z4C,ProLiant DL140,,0,2,A,0,3,a,1,1,konsole272.scd.yahoo.com,30013,konsole272.scd.yahoo.com,30011,0,1,,0,0,0,,0,,,,00:13:21:1e:ff:d5,HP,FreeBSD,1112934755,1210842165,2005-04-07 21:32:35,2008-05-15 02:02:45,,validated hosts,
68548,r12.grp.scd.yahoo.com,91728,,a,host,,active,scd,groups|US,EA2SMF6Z4D,ProLiant DL140,,0,2,A,0,3,a,2,1,konsole272.scd.yahoo.com,30012,konsole272.scd.yahoo.com,30011,0,2,,0,0,0,,0,,,,00:13:21:ae:78:7a,HP,FreeBSD,1112934755,1210842164,2005-04-07 21:32:35,2008-05-15 02:02:44,,validated hosts,
68549,r13.grp.scd.yahoo.com,91621,,a,host,,active,scd,groups|US,EABAMF6Z4C,ProLiant DL140,,0,2,A,0,3,a,3,1,konsole272.scd.yahoo.com,30010,konsole272.scd.yahoo.com,30011,0,3,,0,0,0,,0,,,,00:13:21:1e:ff:fb,HP,FreeBSD,1112934755,1210842164,2005-04-07 21:32:35,2008-05-15 02:02:44,,validated hosts,
68550,r14.grp.scd.yahoo.com,91622,,a,host,,active,scd,groups|US,EABTMF6Z4C,ProLiant DL140,,0,2,A,0,3,a,4,1,konsole272.scd.yahoo.com,30008,konsole272.scd.yahoo.com,30011,0,4,,0,0,0,,0,,,,00:13:21:1e:ef:f5,HP,FreeBSD,1112934755,1210842165,2005-04-07 21:32:35,2008-05-15 02:02:45,,validated hosts,
68551,r15.grp.scd.yahoo.com,91593,,a,host,,active,scd,groups|US,EABCMF6Z4C,ProLiant DL140,,0,2,A,0,3,a,5,1,konsole272.scd.yahoo.com,30034,konsole272.scd.yahoo.com,30011,0,5,,0,0,0,,0,,,,00:13:21:1e:df:67,HP,FreeBSD,1112934755,1210842165,2005-04-07 21:32:35,2008-05-15 02:02:45,,validated hosts,
68552,r16.grp.scd.yahoo.com,91660,,a,host,,active,scd,groups|US,EABNMF6Z4C,ProLiant DL140,,0,2,A,0,3,a,6,1,konsole272.scd.yahoo.com,30007,konsole272.scd.yahoo.com,30011,0,6,,0,0,0,,0,,,,00:13:21:1e:ff:73,HP,FreeBSD,1112934755,1210842165,2005-04-07 21:32:35,2008-05-15 02:02:45,,validated hosts,
68553,r17.grp.scd.yahoo.com,92394,,a,host,,active,scd,groups|US,EA7JMF6Z4B,ProLiant DL140,,0,2,A,0,3,a,7,1,konsole272.scd.yahoo.com,30009,konsole272.scd.yahoo.com,30015,0,1,,0,0,0,,0,,,,00:12:79:91:6b:de,HP,FreeBSD,1112934755,1210842165,2005-04-07 21:32:35,2008-05-15 02:02:45,,validated hosts,
68554,r18.grp.scd.yahoo.com,91763,,a,host,,active,scd,groups|US,EABLMF6Z4C,ProLiant DL140,,0,2,A,0,3,a,8,1,konsole272.scd.yahoo.com,30005,konsole272.scd.yahoo.com,30015,0,2,,0,0,0,,0,,,,00:12:79:91:da:fa,HP,FreeBSD,1112934755,1210842165,2005-04-07 21:32:35,2008-05-15 02:02:45,,unvalidated nodes,
197867,r2.grp.re1.yahoo.com,1020773,,a,host,,active,re1,groups|US,DP0TXB1,PowerEdge 2850,,0,10,A,7,25,a,15,1,konsole7-10-25.re1.yahoo.com,30015,konsole7-10-25.re1.yahoo.com,30046,0,18,,0,0,0,,0,c3560-a73.re1.yahoo.com,Gi0/15,27,00:18:8b:33:f0:f8,Dell Computer Corporation,FreeBSD,1169862291,1232662404,2007-01-26 17:44:51,2009-01-22 14:13:24,,validated hosts,
412663,r2.grp.sp2.yahoo.com,330988,,1-prd,host,cabinet-3-a4-34.ops.sp2.yahoo.com,active,sp2,groups|US,742XY71,PowerEdge SC1425,,3,4,A,0,34,a,5,1,konsole1-3-a4-34.ops.sp2.yahoo.com,30005,konsole1-3-a4-34.ops.sp2.yahoo.com,30047,,20,,,,,rsw47-1-prd.sp2.yahoo.com,5,rsw47-1-prd.sp2.yahoo.com,Gi1/5,124,00:14:22:09:7d:0b,Dell Computer Corporation,FreeBSD,1230591810,1232662426,2008-12-29 15:03:30,2009-01-22 14:13:46,,validated hosts,1-713569161
197866,r3.grp.re1.yahoo.com,186181,,a,host,,active,re1,groups|US,3P0TXB1,PowerEdge 2850,,0,10,A,7,25,a,17,1,konsole7-10-25.re1.yahoo.com,30017,konsole7-10-25.re1.yahoo.com,30045,0,17,,0,0,0,,0,c3560-a73.re1.yahoo.com,Gi0/17,27,00:18:8b:33:f0:fb,Dell Computer Corporation,FreeBSD,1169862291,1232662404,2007-01-26 17:44:51,2009-01-22 14:13:24,,validated hosts,
412662,r3.grp.sp2.yahoo.com,330982,,1-prd,host,cabinet-3-a4-34.ops.sp2.yahoo.com,active,sp2,groups|US,76G6Z71,PowerEdge SC1425,,3,4,A,0,34,a,6,1,konsole1-3-a4-34.ops.sp2.yahoo.com,30006,konsole1-3-a4-34.ops.sp2.yahoo.com,30046,,19,,,,,rsw47-1-prd.sp2.yahoo.com,6,rsw47-1-prd.sp2.yahoo.com,Gi1/6,124,00:14:22:09:8d:55,Dell Computer Corporation,FreeBSD,1230591809,1232662426,2008-12-29 15:03:29,2009-01-22 14:13:46,,validated hosts,1-713569161
264720,r4.grp.re1.yahoo.com,1033572,,a,host,,active,re1,groups|US,J31VVD1,PowerEdge 2950,,0,3,A,9,12,a,13,2,konsole9-3-12.re1.yahoo.com,30013,konsole9-3-12.re1.yahoo.com,30046,0,17,,0,0,,c4948-a14.re1.yahoo.com,13,c4948-a14.re1.yahoo.com,Gi1/13,30,00:1C:23:BF:AF:9C|00:1C:23:BF:AF:9E,Dell Computer Corporation,FreeBSD,1195494258,1232662404,2007-11-19 09:44:18,2009-01-22 14:13:24,,validated hosts,
104412,r4.grp.sp2.yahoo.com,330977,c15,1-prd,host,cabinet-3-a4-34.ops.sp2.yahoo.com,active,sp2,groups|US,27G6Z71,PowerEdge SC1425,,3,4,A,0,34,a,7,1,konsole1-3-a4-34.ops.sp2.yahoo.com,30007,konsole1-3-a4-34.ops.sp2.yahoo.com,30047,0,19,,0,0,0,rsw47-1-prd.sp2.yahoo.com,7,rsw47-1-prd.sp2.yahoo.com,Gi1/7,124,00:14:22:09:8d:d6,Dell Computer Corporation,FreeBSD,1134254010,1230722372,2005-12-10 14:33:30,2008-12-31 03:19:32,,validated hosts,1-713569161
264721,r5.grp.re1.yahoo.com,1033576,,a,host,,active,re1,groups|US,431VVD1,PowerEdge 2950,,0,3,A,9,12,a,15,2,konsole9-3-12.re1.yahoo.com,30015,konsole9-3-12.re1.yahoo.com,30047,0,17,,0,0,,c4948-a14.re1.yahoo.com,15,c4948-a14.re1.yahoo.com,Gi1/15,30,00:1C:23:BF:BD:2D|00:1C:23:BF:BD:2F,Dell Computer Corporation,FreeBSD,1195494258,1232662404,2007-11-19 09:44:18,2009-01-22 14:13:24,,validated hosts,
412661,r5.grp.sp2.yahoo.com,330014,,1-prd,host,cabinet-3-a4-34.ops.sp2.yahoo.com,active,sp2,groups|US,DPYXF61,PowerEdge SC1425,,3,4,A,0,34,a,8,1,konsole1-3-a4-34.ops.sp2.yahoo.com,30008,konsole1-3-a4-34.ops.sp2.yahoo.com,30046,,18,,,,,rsw47-1-prd.sp2.yahoo.com,8,rsw47-1-prd.sp2.yahoo.com,Gi1/8,124,00:0f:1f:f9:45:bc,Dell Computer Corporation,FreeBSD,1230591809,1232662426,2008-12-29 15:03:29,2009-01-22 14:13:46,,validated hosts,1-713569161
264722,r6.grp.re1.yahoo.com,1033587,,a,host,,active,re1,groups|US,G31VVD1,PowerEdge 2950,,0,3,A,9,12,a,17,2,konsole9-3-12.re1.yahoo.com,30017,konsole9-3-12.re1.yahoo.com,30046,0,15,,0,0,,c4948-a14.re1.yahoo.com,17,c4948-a14.re1.yahoo.com,Gi1/17,30,00:1C:23:BF:C8:16|00:1C:23:BF:C8:18,Dell Computer Corporation,FreeBSD,1195494258,1232662404,2007-11-19 09:44:18,2009-01-22 14:13:24,,validated hosts,
412660,r6.grp.sp2.yahoo.com,330361,,1-prd,host,cabinet-3-a4-34.ops.sp2.yahoo.com,active,sp2,groups|US,70VTF61,PowerEdge SC1425,,3,4,A,0,34,a,9,1,konsole1-3-a4-34.ops.sp2.yahoo.com,30009,konsole1-3-a4-34.ops.sp2.yahoo.com,30047,,18,,,,,rsw47-1-prd.sp2.yahoo.com,9,rsw47-1-prd.sp2.yahoo.com,Gi1/9,124,00:0f:1f:f9:23:c3,Dell Computer Corporation,FreeBSD,1230591809,1232662426,2008-12-29 15:03:29,2009-01-22 14:13:46,,validated hosts,1-713569161
264723,r7.grp.re1.yahoo.com,1033602,,a,host,,active,re1,groups|US,H94VVD1,PowerEdge 2950,,0,3,A,9,12,a,19,2,konsole9-3-12.re1.yahoo.com,30019,konsole9-3-12.re1.yahoo.com,30047,0,15,,0,0,,c4948-a14.re1.yahoo.com,19,c4948-a14.re1.yahoo.com,Gi1/19,30,00:1C:23:BF:AB:E5|00:1C:23:BF:AB:E7,Dell Computer Corporation,FreeBSD,1195494258,1232662404,2007-11-19 09:44:18,2009-01-22 14:13:24,,validated hosts,
412659,r7.grp.sp2.yahoo.com,343670,,1-prd,host,cabinet-3-a4-34.ops.sp2.yahoo.com,active,sp2,groups|US,HZJTF61,PowerEdge SC1425,,3,4,A,0,34,a,10,1,konsole1-3-a4-34.ops.sp2.yahoo.com,30010,konsole1-3-a4-34.ops.sp2.yahoo.com,30046,,17,,,,,rsw47-1-prd.sp2.yahoo.com,10,rsw47-1-prd.sp2.yahoo.com,Gi1/10,124,00:0f:1f:f9:30:14,Dell Computer Corporation,FreeBSD,1230591809,1232662426,2008-12-29 15:03:29,2009-01-22 14:13:46,,validated hosts,1-713569161
264724,r8.grp.re1.yahoo.com,1033608,,a,host,,active,re1,groups|US,G94VVD1,PowerEdge 2950,,0,3,A,9,12,a,21,2,konsole9-3-12.re1.yahoo.com,30021,konsole9-3-12.re1.yahoo.com,30046,0,12,,0,0,,c4948-a14.re1.yahoo.com,21,c4948-a14.re1.yahoo.com,Gi1/21,30,00:1C:23:BF:BB:CE|00:1C:23:BF:BB:D0,Dell Computer Corporation,FreeBSD,1195494259,1232662404,2007-11-19 09:44:19,2009-01-22 14:13:24,,validated hosts,
412658,r8.grp.sp2.yahoo.com,343672,,1-prd,host,cabinet-3-a4-34.ops.sp2.yahoo.com,active,sp2,groups|US,FZTTF61,PowerEdge SC1425,,3,4,A,0,34,a,11,1,konsole1-3-a4-34.ops.sp2.yahoo.com,30011,konsole1-3-a4-34.ops.sp2.yahoo.com,30047,,17,,,,,rsw47-1-prd.sp2.yahoo.com,11,rsw47-1-prd.sp2.yahoo.com,Gi1/11,124,00:0f:1f:f9:25:c4,Dell Computer Corporation,FreeBSD,1230591809,1232662426,2008-12-29 15:03:29,2009-01-22 14:13:46,,validated hosts,1-713569161
30967,rac1.grp.scd.yahoo.com,53668,,,host,,active,scd,groups|US,M065LGP51R,ProLiant DL360 G3,29437,0,14,E,0,10,a,45,1,konsole61.scd.yahoo.com,30039,konsole61.scd.yahoo.com,30048,0,20,,0,0,0,,0,,,,00:0b:cd:cc:52:a1,HP,Linux,1071698995,1210842107,2003-12-17 14:09:55,2008-05-15 02:01:47,,validated hosts,
35874,rac2.grp.scd.yahoo.com,,,,host,,active,scd,groups|US,M01ELGP51S,ProLiant DL360 G3,,0,14,E,0,10,a,44,1,konsole61.scd.yahoo.com,30040,konsole61.scd.yahoo.com,30048,0,19,,0,0,0,,0,,,,00:0b:cd:cc:8e:9f,HP,Linux,1082449340,1210842107,2004-04-20 01:22:20,2008-05-15 02:01:47,,unvalidated nodes,
30969,rac3.grp.scd.yahoo.com,53667,,,host,,active,scd,groups|US,M01JLGP51S,ProLiant DL360 G3,29437,0,14,E,0,10,a,43,1,konsole21.scd.yahoo.com,30034,konsole61.scd.yahoo.com,30047,0,19,,0,0,0,,0,,,,00:0b:cd:cd:31:4e,HP,Linux,1071699093,1210842118,2003-12-17 14:11:33,2008-05-15 02:01:58,,validated hosts,
30970,rac4.grp.scd.yahoo.com,53669,,,host,,active,scd,groups|US,M00ULGP51S,ProLiant DL360 G3,29437,0,14,E,0,10,a,42,1,konsole21.scd.yahoo.com,30035,konsole61.scd.yahoo.com,30047,0,18,,0,0,0,,0,,,,00:0b:cd:cd:31:0a,HP,FreeBSD,1071699140,1210842118,2003-12-17 14:12:20,2008-05-15 02:01:58,,validated hosts,
196066,recodb1.grp.sp1.yahoo.com,1017011,,a,host,cabinet-d20-04.ops.sp1.yahoo.com,active,sp1,groups|US,6Q3CKB1,PowerEdge 2950,,0,20,D,0,4,a,37,2,konsole1-d20-04.ops.sp1.yahoo.com,30037,konsole1-d20-04.ops.sp1.yahoo.com,30047,0,2,,0,0,0,,0,c3560-a196.sp1.yahoo.com,Gi0/37,32,00:13:72:63:67:8d|00:13:72:63:67:8f,Dell Computer Corporation,Linux,1169604355,1233092458,2007-01-23 18:05:55,2009-01-27 13:40:58,,validated hosts,
